,sz,bd,sn,uw,lw,id
20291,66.0,48.0,1.0,8.0,10.0,30291
20292,60.0,24.0,-1.0,27.0,9.0,30292
20293,23.0,9.0,-1.0,5.0,9.0,30293
20294,28.0,18.0,-1.0,9.0,0.0,30294
20295,29.0,3.0,1.0,11.0,16.0,30295
20296,17.0,5.0,-1.0,3.0,8.0,30296
20297,21.0,5.0,-1.0,15.0,2.0,30297
20298,24.0,11.0,1.0,7.0,7.0,30298
20299,32.0,26.0,-1.0,0.0,5.0,30299
20300,58.0,18.0,-1.0,0.0,40.0,30300
20301,33.0,24.0,1.0,2.0,8.0,30301
20302,39.0,26.0,-1.0,4.0,9.0,30302
20303,41.0,36.0,-1.0,0.0,5.0,30303
20304,34.0,23.0,-1.0,10.0,2.0,30304
20305,40.0,20.0,-1.0,18.0,2.0,30305
20306,72.0,45.0,-1.0,4.0,22.0,30306
20307,46.0,30.0,-1.0,3.0,13.0,30307
20308,68.0,68.0,1.0,0.0,0.0,30308
20309,32.0,12.0,1.0,2.0,17.0,30309
20310,29.0,6.0,1.0,18.0,5.0,30310
20311,20.0,3.0,1.0,11.0,6.0,30311
20312,23.0,11.0,-1.0,2.0,9.0,30312
20313,24.0,15.0,1.0,5.0,5.0,30313
20314,30.0,19.0,1.0,12.0,0.0,30314
20315,20.0,8.0,1.0,8.0,3.0,30315
20316,25.0,5.0,1.0,15.0,4.0,30316
20317,25.0,20.0,1.0,6.0,0.0,30317
20318,32.0,25.0,1.0,3.0,3.0,30318
20319,23.0,7.0,1.0,9.0,7.0,30319
20320,20.0,11.0,-1.0,8.0,2.0,30320
20321,25.0,7.0,1.0,6.0,12.0,30321
20322,29.0,22.0,1.0,8.0,0.0,30322
20323,25.0,23.0,1.0,2.0,1.0,30323
20324,36.0,14.0,-1.0,13.0,9.0,30324
20325,100.0,29.0,-1.0,62.0,9.0,30325
20326,74.0,45.0,1.0,15.0,14.0,30326
20327,28.0,10.0,-1.0,5.0,13.0,30327
20328,41.0,20.0,-1.0,9.0,12.0,30328
20329,39.0,18.0,-1.0,4.0,17.0,30329
20330,27.0,3.0,-1.0,10.0,14.0,30330
20331,21.0,19.0,1.0,0.0,3.0,30331
20332,26.0,4.0,-1.0,17.0,5.0,30332
20333,16.0,4.0,1.0,12.0,1.0,30333
20334,25.0,9.0,1.0,7.0,10.0,30334
20335,16.0,8.0,1.0,2.0,5.0,30335
20336,14.0,1.0,-1.0,9.0,3.0,30336
20337,26.0,20.0,1.0,3.0,2.0,30337
20338,29.0,15.0,1.0,4.0,10.0,30338
20339,44.0,18.0,1.0,4.0,22.0,30339
20340,40.0,38.0,1.0,2.0,0.0,30340
20341,29.0,24.0,-1.0,4.0,0.0,30341
20342,33.0,26.0,-1.0,6.0,1.0,30342
20343,40.0,15.0,-1.0,4.0,21.0,30343
20344,30.0,2.0,1.0,13.0,15.0,30344
20345,34.0,14.0,-1.0,17.0,3.0,30345
20346,24.0,14.0,1.0,4.0,5.0,30346
20347,26.0,12.0,1.0,9.0,5.0,30347
20348,27.0,19.0,-1.0,7.0,2.0,30348
20349,28.0,9.0,1.0,3.0,16.0,30349
20350,21.0,10.0,-1.0,8.0,2.0,30350
20351,41.0,39.0,1.0,0.0,3.0,30351
20352,24.0,18.0,-1.0,1.0,6.0,30352
20353,18.0,7.0,-1.0,7.0,3.0,30353
20354,67.0,29.0,1.0,24.0,14.0,30354
20355,37.0,35.0,1.0,1.0,0.0,30355
20356,34.0,18.0,-1.0,6.0,9.0,30356
20357,19.0,10.0,-1.0,8.0,0.0,30357
20358,57.0,54.0,-1.0,0.0,3.0,30358
20359,64.0,47.0,1.0,0.0,16.0,30359
20360,22.0,9.0,1.0,2.0,12.0,30360
20361,22.0,8.0,-1.0,0.0,13.0,30361
20362,21.0,13.0,1.0,5.0,3.0,30362
20363,17.0,12.0,1.0,3.0,3.0,30363
20364,40.0,25.0,1.0,15.0,0.0,30364
20365,17.0,5.0,-1.0,4.0,9.0,30365
20366,30.0,6.0,1.0,19.0,5.0,30366
20367,27.0,17.0,-1.0,3.0,7.0,30367
20368,29.0,16.0,-1.0,10.0,3.0,30368
20369,42.0,25.0,1.0,11.0,7.0,30369
20370,31.0,22.0,-1.0,6.0,4.0,30370
20371,39.0,28.0,1.0,0.0,11.0,30371
20372,26.0,12.0,-1.0,6.0,8.0,30372
20373,32.0,32.0,1.0,1.0,0.0,30373
20374,35.0,9.0,1.0,27.0,0.0,30374
20375,38.0,12.0,-1.0,7.0,18.0,30375
20376,31.0,24.0,-1.0,0.0,6.0,30376
20377,26.0,19.0,-1.0,1.0,6.0,30377
20378,30.0,23.0,1.0,0.0,6.0,30378
20379,24.0,17.0,-1.0,4.0,3.0,30379
20380,24.0,5.0,1.0,5.0,14.0,30380
20381,29.0,7.0,1.0,6.0,15.0,30381
20382,70.0,66.0,-1.0,0.0,4.0,30382
20383,21.0,1.0,1.0,5.0,16.0,30383
20384,30.0,22.0,-1.0,5.0,3.0,30384
20385,33.0,31.0,1.0,1.0,1.0,30385
20386,49.0,7.0,1.0,8.0,34.0,30386
20387,22.0,4.0,-1.0,10.0,9.0,30387
20388,36.0,31.0,1.0,4.0,0.0,30388
20389,35.0,22.0,1.0,12.0,0.0,30389
20390,18.0,7.0,1.0,9.0,2.0,30390
20391,20.0,2.0,-1.0,10.0,8.0,30391
20392,19.0,6.0,-1.0,3.0,9.0,30392
20393,22.0,5.0,1.0,9.0,7.0,30393
20394,20.0,8.0,1.0,5.0,7.0,30394
20395,30.0,8.0,1.0,0.0,22.0,30395
20396,25.0,20.0,-1.0,4.0,0.0,30396
20397,34.0,16.0,-1.0,10.0,8.0,30397
20398,12.0,0.0,1.0,10.0,3.0,30398
20399,34.0,21.0,-1.0,1.0,11.0,30399
20400,24.0,4.0,1.0,10.0,10.0,30400
20401,43.0,33.0,-1.0,4.0,6.0,30401
20402,37.0,4.0,1.0,5.0,28.0,30402
20403,46.0,35.0,1.0,7.0,4.0,30403
20404,23.0,9.0,-1.0,8.0,6.0,30404
20405,30.0,22.0,-1.0,0.0,9.0,30405
20406,30.0,10.0,-1.0,20.0,0.0,30406
20407,20.0,5.0,-1.0,9.0,5.0,30407
20408,47.0,28.0,1.0,19.0,0.0,30408
20409,28.0,21.0,-1.0,5.0,3.0,30409
20410,20.0,6.0,-1.0,12.0,1.0,30410
20411,24.0,9.0,-1.0,9.0,6.0,30411
20412,15.0,6.0,1.0,4.0,4.0,30412
20413,16.0,9.0,-1.0,6.0,0.0,30413
20414,22.0,21.0,-1.0,2.0,0.0,30414
20415,22.0,5.0,1.0,2.0,15.0,30415
20416,58.0,28.0,1.0,19.0,10.0,30416
20417,13.0,11.0,1.0,0.0,3.0,30417
20418,48.0,34.0,1.0,3.0,11.0,30418
20419,28.0,22.0,1.0,4.0,1.0,30419
20420,24.0,10.0,1.0,6.0,9.0,30420
20421,16.0,2.0,1.0,9.0,4.0,30421
20422,29.0,5.0,1.0,5.0,19.0,30422
20423,64.0,44.0,-1.0,0.0,20.0,30423
20424,18.0,7.0,-1.0,4.0,8.0,30424
20425,18.0,14.0,1.0,4.0,1.0,30425
20426,12.0,4.0,1.0,0.0,7.0,30426
20427,20.0,16.0,1.0,3.0,2.0,30427
20428,20.0,7.0,1.0,11.0,2.0,30428
20429,40.0,10.0,-1.0,0.0,30.0,30429
20430,26.0,12.0,1.0,12.0,3.0,30430
20431,18.0,4.0,1.0,2.0,13.0,30431
20432,27.0,19.0,-1.0,1.0,8.0,30432
20433,30.0,28.0,1.0,0.0,1.0,30433
20434,40.0,17.0,1.0,9.0,13.0,30434
20435,19.0,16.0,-1.0,3.0,1.0,30435
20436,25.0,13.0,-1.0,11.0,0.0,30436
20437,27.0,15.0,1.0,5.0,7.0,30437
20438,50.0,12.0,1.0,16.0,22.0,30438
20439,25.0,2.0,1.0,19.0,3.0,30439
20440,22.0,9.0,-1.0,12.0,0.0,30440
20441,23.0,5.0,1.0,1.0,17.0,30441
20442,31.0,20.0,1.0,6.0,5.0,30442
20443,23.0,7.0,-1.0,14.0,1.0,30443
20444,26.0,21.0,1.0,3.0,1.0,30444
20445,20.0,10.0,1.0,4.0,5.0,30445
20446,84.0,83.0,-1.0,0.0,1.0,30446
20447,21.0,3.0,-1.0,10.0,8.0,30447
20448,15.0,4.0,-1.0,8.0,4.0,30448
20449,11.0,0.0,0.0,10.0,1.0,30449
20450,30.0,22.0,-1.0,4.0,3.0,30450
20451,17.0,11.0,-1.0,5.0,2.0,30451
20452,23.0,11.0,-1.0,8.0,5.0,30452
20453,54.0,23.0,1.0,9.0,22.0,30453
20454,54.0,51.0,-1.0,2.0,1.0,30454
20455,38.0,0.0,-1.0,13.0,25.0,30455
20456,26.0,16.0,1.0,8.0,2.0,30456
20457,28.0,18.0,-1.0,9.0,1.0,30457
20458,21.0,16.0,-1.0,2.0,4.0,30458
20459,43.0,31.0,1.0,7.0,5.0,30459
20460,28.0,16.0,1.0,7.0,5.0,30460
20461,20.0,3.0,1.0,7.0,9.0,30461
20462,53.0,28.0,-1.0,0.0,25.0,30462
20463,41.0,34.0,-1.0,5.0,2.0,30463
20464,24.0,12.0,1.0,7.0,5.0,30464
20465,43.0,38.0,1.0,0.0,5.0,30465
20466,23.0,6.0,1.0,2.0,16.0,30466
20467,22.0,11.0,-1.0,9.0,1.0,30467
20468,20.0,10.0,-1.0,4.0,5.0,30468
20469,30.0,10.0,-1.0,3.0,18.0,30469
20470,24.0,8.0,1.0,13.0,3.0,30470
20471,22.0,6.0,1.0,2.0,14.0,30471
20472,45.0,39.0,1.0,5.0,0.0,30472
20473,66.0,63.0,-1.0,0.0,2.0,30473
20474,78.0,50.0,1.0,2.0,26.0,30474
20475,21.0,6.0,1.0,3.0,12.0,30475
20476,29.0,22.0,1.0,2.0,4.0,30476
20477,15.0,5.0,1.0,3.0,8.0,30477
20478,18.0,8.0,1.0,3.0,6.0,30478
20479,32.0,1.0,1.0,14.0,17.0,30479
20480,41.0,23.0,1.0,9.0,9.0,30480
20481,23.0,0.0,1.0,8.0,14.0,30481
20482,28.0,8.0,-1.0,7.0,13.0,30482
20483,37.0,34.0,-1.0,2.0,2.0,30483
20484,26.0,18.0,-1.0,3.0,4.0,30484
20485,19.0,5.0,-1.0,12.0,3.0,30485
20486,28.0,8.0,1.0,15.0,5.0,30486
20487,22.0,20.0,1.0,1.0,0.0,30487
20488,40.0,18.0,-1.0,7.0,15.0,30488
20489,71.0,9.0,1.0,23.0,38.0,30489
20490,29.0,20.0,1.0,3.0,7.0,30490
20491,39.0,25.0,-1.0,1.0,12.0,30491
20492,40.0,29.0,-1.0,8.0,3.0,30492
20493,34.0,22.0,1.0,1.0,10.0,30493
20494,32.0,1.0,1.0,29.0,2.0,30494
20495,26.0,10.0,1.0,7.0,8.0,30495
20496,34.0,20.0,-1.0,5.0,9.0,30496
20497,16.0,0.0,0.0,6.0,10.0,30497
20498,13.0,0.0,1.0,7.0,6.0,30498
20499,20.0,6.0,-1.0,3.0,12.0,30499
20500,28.0,12.0,-1.0,1.0,16.0,30500
20501,27.0,21.0,1.0,1.0,6.0,30501
20502,46.0,45.0,1.0,1.0,0.0,30502
20503,37.0,2.0,-1.0,23.0,11.0,30503
20504,24.0,6.0,1.0,16.0,1.0,30504
20505,23.0,16.0,-1.0,3.0,3.0,30505
20506,16.0,0.0,-1.0,9.0,6.0,30506
20507,27.0,16.0,1.0,10.0,2.0,30507
20508,45.0,36.0,-1.0,0.0,10.0,30508
20509,26.0,10.0,-1.0,17.0,0.0,30509
20510,67.0,56.0,-1.0,5.0,6.0,30510
20511,65.0,48.0,-1.0,16.0,2.0,30511
20512,45.0,40.0,-1.0,3.0,2.0,30512
20513,72.0,32.0,-1.0,0.0,39.0,30513
20514,70.0,64.0,1.0,2.0,4.0,30514
20515,37.0,25.0,1.0,0.0,12.0,30515
20516,36.0,35.0,1.0,1.0,1.0,30516
20517,18.0,0.0,-1.0,3.0,15.0,30517
20518,44.0,35.0,-1.0,8.0,1.0,30518
20519,38.0,16.0,1.0,11.0,12.0,30519
20520,19.0,4.0,-1.0,4.0,12.0,30520
20521,21.0,7.0,1.0,14.0,0.0,30521
20522,36.0,31.0,-1.0,5.0,0.0,30522
20523,29.0,22.0,-1.0,2.0,5.0,30523
20524,34.0,16.0,1.0,1.0,18.0,30524
20525,20.0,5.0,1.0,8.0,8.0,30525
20526,24.0,17.0,-1.0,3.0,5.0,30526
20527,37.0,24.0,-1.0,10.0,3.0,30527
20528,39.0,17.0,-1.0,12.0,9.0,30528
20529,24.0,12.0,1.0,11.0,2.0,30529
20530,49.0,24.0,-1.0,22.0,3.0,30530
20531,50.0,47.0,1.0,3.0,0.0,30531
20532,21.0,7.0,1.0,1.0,13.0,30532
20533,28.0,24.0,-1.0,5.0,0.0,30533
20534,34.0,20.0,-1.0,14.0,0.0,30534
20535,57.0,12.0,1.0,10.0,35.0,30535
20536,23.0,13.0,-1.0,4.0,6.0,30536
20537,19.0,1.0,-1.0,1.0,17.0,30537
20538,22.0,12.0,-1.0,7.0,3.0,30538
20539,37.0,32.0,-1.0,3.0,3.0,30539
20540,40.0,13.0,1.0,12.0,15.0,30540
20541,17.0,4.0,1.0,3.0,9.0,30541
20542,63.0,36.0,-1.0,19.0,8.0,30542
20543,57.0,49.0,1.0,7.0,1.0,30543
20544,19.0,9.0,1.0,1.0,8.0,30544
20545,20.0,0.0,1.0,5.0,14.0,30545
20546,35.0,25.0,1.0,2.0,9.0,30546
20547,85.0,46.0,-1.0,4.0,34.0,30547
20548,42.0,23.0,1.0,14.0,4.0,30548
20549,33.0,10.0,-1.0,20.0,3.0,30549
20550,31.0,25.0,1.0,2.0,5.0,30550
20551,33.0,24.0,1.0,0.0,10.0,30551
20552,21.0,2.0,1.0,18.0,1.0,30552
20553,24.0,7.0,-1.0,4.0,14.0,30553
20554,23.0,10.0,1.0,10.0,4.0,30554
20555,37.0,9.0,-1.0,1.0,27.0,30555
20556,13.0,0.0,1.0,6.0,6.0,30556
20557,34.0,7.0,-1.0,12.0,16.0,30557
20558,18.0,2.0,-1.0,10.0,6.0,30558
20559,15.0,6.0,1.0,6.0,4.0,30559
20560,14.0,6.0,-1.0,0.0,9.0,30560
20561,25.0,22.0,1.0,2.0,0.0,30561
20562,36.0,25.0,-1.0,0.0,10.0,30562
20563,36.0,25.0,-1.0,0.0,11.0,30563
20564,34.0,27.0,1.0,6.0,0.0,30564
20565,20.0,9.0,1.0,3.0,7.0,30565
20566,42.0,2.0,-1.0,9.0,31.0,30566
20567,27.0,8.0,1.0,8.0,11.0,30567
20568,17.0,9.0,1.0,0.0,9.0,30568
20569,38.0,7.0,-1.0,17.0,15.0,30569
20570,23.0,6.0,-1.0,16.0,2.0,30570
20571,27.0,19.0,1.0,4.0,4.0,30571
20572,24.0,11.0,1.0,6.0,7.0,30572
20573,26.0,26.0,-1.0,1.0,0.0,30573
20574,48.0,30.0,-1.0,4.0,13.0,30574
20575,43.0,31.0,-1.0,0.0,13.0,30575
20576,28.0,25.0,-1.0,2.0,2.0,30576
20577,35.0,14.0,-1.0,17.0,4.0,30577
20578,40.0,32.0,1.0,2.0,5.0,30578
20579,26.0,7.0,-1.0,13.0,6.0,30579
20580,32.0,15.0,-1.0,1.0,16.0,30580
20581,33.0,16.0,1.0,0.0,16.0,30581
20582,21.0,2.0,-1.0,16.0,2.0,30582
20583,18.0,6.0,-1.0,12.0,1.0,30583
20584,39.0,32.0,-1.0,4.0,2.0,30584
20585,41.0,30.0,-1.0,2.0,9.0,30585
20586,42.0,26.0,-1.0,1.0,14.0,30586
20587,32.0,18.0,1.0,11.0,3.0,30587
20588,21.0,4.0,-1.0,6.0,11.0,30588
20589,30.0,23.0,1.0,3.0,4.0,30589
20590,19.0,7.0,-1.0,2.0,11.0,30590
20591,39.0,26.0,-1.0,0.0,12.0,30591
20592,31.0,7.0,1.0,8.0,16.0,30592
20593,59.0,19.0,-1.0,0.0,39.0,30593
20594,61.0,42.0,-1.0,8.0,11.0,30594
20595,35.0,4.0,1.0,19.0,12.0,30595
20596,29.0,19.0,-1.0,4.0,6.0,30596
20597,31.0,10.0,-1.0,7.0,15.0,30597
20598,30.0,18.0,1.0,2.0,9.0,30598
20599,24.0,12.0,-1.0,9.0,4.0,30599
20600,26.0,14.0,1.0,7.0,6.0,30600
20601,31.0,26.0,-1.0,3.0,2.0,30601
20602,21.0,5.0,1.0,3.0,13.0,30602
20603,29.0,20.0,-1.0,6.0,4.0,30603
20604,32.0,19.0,-1.0,2.0,11.0,30604
20605,68.0,34.0,1.0,9.0,24.0,30605
20606,59.0,47.0,1.0,3.0,9.0,30606
20607,38.0,29.0,1.0,3.0,6.0,30607
20608,41.0,1.0,1.0,36.0,3.0,30608
20609,53.0,43.0,1.0,4.0,6.0,30609
20610,27.0,21.0,1.0,3.0,2.0,30610
20611,51.0,12.0,1.0,10.0,29.0,30611
20612,44.0,44.0,-1.0,0.0,1.0,30612
20613,44.0,9.0,-1.0,5.0,30.0,30613
20614,28.0,24.0,-1.0,4.0,1.0,30614
20615,29.0,22.0,1.0,1.0,7.0,30615
20616,49.0,42.0,1.0,3.0,5.0,30616
20617,28.0,6.0,1.0,2.0,20.0,30617
20618,16.0,6.0,1.0,5.0,6.0,30618
20619,21.0,8.0,-1.0,10.0,3.0,30619
20620,28.0,21.0,1.0,2.0,5.0,30620
20621,26.0,4.0,1.0,8.0,14.0,30621
20622,27.0,22.0,1.0,4.0,0.0,30622
20623,15.0,2.0,-1.0,13.0,1.0,30623
20624,24.0,2.0,-1.0,6.0,15.0,30624
20625,23.0,9.0,1.0,10.0,4.0,30625
20626,32.0,20.0,-1.0,2.0,10.0,30626
20627,18.0,3.0,-1.0,6.0,8.0,30627
20628,57.0,19.0,1.0,30.0,8.0,30628
20629,45.0,28.0,1.0,1.0,16.0,30629
20630,30.0,30.0,-1.0,0.0,1.0,30630
20631,42.0,16.0,-1.0,24.0,1.0,30631
20632,38.0,14.0,1.0,15.0,9.0,30632
20633,28.0,6.0,-1.0,17.0,5.0,30633
20634,15.0,0.0,-1.0,10.0,4.0,30634
20635,28.0,4.0,1.0,18.0,6.0,30635
20636,30.0,12.0,1.0,5.0,13.0,30636
20637,24.0,10.0,1.0,9.0,5.0,30637
20638,17.0,6.0,1.0,2.0,9.0,30638
20639,18.0,9.0,1.0,3.0,5.0,30639
20640,32.0,21.0,-1.0,7.0,3.0,30640
20641,34.0,12.0,1.0,2.0,20.0,30641
20642,51.0,44.0,-1.0,1.0,6.0,30642
20643,66.0,19.0,-1.0,8.0,38.0,30643
20644,35.0,17.0,1.0,0.0,17.0,30644
20645,78.0,66.0,-1.0,2.0,10.0,30645
20646,23.0,2.0,-1.0,12.0,10.0,30646
20647,54.0,24.0,1.0,16.0,14.0,30647
20648,20.0,0.0,1.0,16.0,4.0,30648
20649,28.0,24.0,-1.0,3.0,0.0,30649
20650,20.0,2.0,1.0,2.0,16.0,30650
20651,23.0,11.0,1.0,1.0,12.0,30651
20652,23.0,4.0,-1.0,10.0,9.0,30652
20653,30.0,20.0,1.0,3.0,7.0,30653
20654,24.0,8.0,1.0,2.0,15.0,30654
20655,75.0,66.0,-1.0,1.0,8.0,30655
20656,40.0,20.0,1.0,21.0,0.0,30656
20657,19.0,0.0,-1.0,0.0,18.0,30657
20658,60.0,14.0,-1.0,22.0,24.0,30658
20659,38.0,25.0,1.0,2.0,11.0,30659
20660,37.0,25.0,1.0,8.0,4.0,30660
20661,36.0,23.0,1.0,7.0,6.0,30661
20662,24.0,4.0,-1.0,12.0,8.0,30662
20663,26.0,6.0,1.0,9.0,10.0,30663
20664,29.0,19.0,1.0,5.0,5.0,30664
20665,25.0,0.0,1.0,13.0,11.0,30665
20666,23.0,2.0,1.0,9.0,12.0,30666
20667,9.0,0.0,0.0,7.0,1.0,30667
20668,38.0,27.0,1.0,10.0,1.0,30668
20669,25.0,15.0,1.0,4.0,5.0,30669
20670,24.0,8.0,-1.0,4.0,12.0,30670
20671,31.0,27.0,-1.0,2.0,2.0,30671
20672,24.0,6.0,1.0,15.0,4.0,30672
20673,58.0,29.0,1.0,16.0,14.0,30673
20674,26.0,19.0,-1.0,3.0,4.0,30674
20675,60.0,57.0,1.0,2.0,1.0,30675
20676,83.0,30.0,1.0,15.0,38.0,30676
20677,25.0,1.0,1.0,2.0,21.0,30677
20678,34.0,11.0,1.0,14.0,9.0,30678
20679,44.0,38.0,1.0,3.0,3.0,30679
20680,44.0,14.0,-1.0,20.0,10.0,30680
20681,37.0,7.0,1.0,5.0,26.0,30681
20682,30.0,18.0,1.0,10.0,2.0,30682
20683,32.0,20.0,1.0,7.0,5.0,30683
20684,24.0,14.0,-1.0,1.0,8.0,30684
20685,25.0,11.0,1.0,10.0,3.0,30685
20686,29.0,18.0,-1.0,6.0,5.0,30686
20687,26.0,5.0,-1.0,0.0,21.0,30687
20688,18.0,2.0,-1.0,3.0,12.0,30688
20689,14.0,1.0,1.0,8.0,6.0,30689
20690,38.0,28.0,-1.0,6.0,3.0,30690
20691,24.0,6.0,-1.0,0.0,18.0,30691
20692,25.0,4.0,-1.0,20.0,0.0,30692
20693,28.0,8.0,-1.0,10.0,10.0,30693
20694,25.0,0.0,-1.0,1.0,24.0,30694
20695,30.0,23.0,-1.0,3.0,3.0,30695
20696,24.0,2.0,1.0,4.0,18.0,30696
20697,46.0,30.0,1.0,9.0,6.0,30697
20698,27.0,15.0,-1.0,2.0,11.0,30698
20699,36.0,23.0,1.0,13.0,0.0,30699
20700,43.0,30.0,1.0,11.0,2.0,30700
20701,26.0,10.0,1.0,6.0,9.0,30701
20702,30.0,7.0,1.0,4.0,20.0,30702
20703,15.0,6.0,-1.0,8.0,2.0,30703
20704,38.0,21.0,1.0,17.0,0.0,30704
20705,66.0,22.0,-1.0,39.0,5.0,30705
20706,39.0,16.0,1.0,6.0,17.0,30706
20707,39.0,17.0,-1.0,12.0,10.0,30707
20708,41.0,19.0,-1.0,3.0,18.0,30708
20709,24.0,11.0,1.0,10.0,2.0,30709
20710,34.0,11.0,1.0,24.0,0.0,30710
20711,28.0,5.0,-1.0,4.0,20.0,30711
20712,19.0,2.0,1.0,12.0,4.0,30712
20713,26.0,13.0,1.0,2.0,10.0,30713
20714,28.0,6.0,-1.0,1.0,21.0,30714
20715,22.0,13.0,1.0,3.0,7.0,30715
20716,25.0,11.0,-1.0,1.0,13.0,30716
20717,77.0,60.0,1.0,5.0,11.0,30717
20718,32.0,13.0,-1.0,1.0,18.0,30718
20719,37.0,5.0,-1.0,8.0,24.0,30719
20720,20.0,4.0,-1.0,9.0,7.0,30720
20721,21.0,11.0,1.0,8.0,1.0,30721
20722,30.0,15.0,1.0,1.0,13.0,30722
20723,27.0,22.0,1.0,1.0,3.0,30723
20724,23.0,11.0,-1.0,12.0,1.0,30724
20725,23.0,9.0,-1.0,2.0,12.0,30725
20726,32.0,18.0,-1.0,3.0,11.0,30726
20727,33.0,28.0,-1.0,4.0,1.0,30727
20728,30.0,23.0,-1.0,5.0,2.0,30728
20729,29.0,20.0,1.0,6.0,4.0,30729
20730,21.0,1.0,1.0,2.0,18.0,30730
20731,23.0,18.0,-1.0,2.0,2.0,30731
20732,82.0,17.0,1.0,7.0,58.0,30732
20733,36.0,25.0,1.0,2.0,9.0,30733
20734,30.0,11.0,-1.0,12.0,6.0,30734
20735,30.0,16.0,-1.0,4.0,10.0,30735
20736,42.0,30.0,1.0,7.0,5.0,30736
20737,16.0,3.0,-1.0,2.0,12.0,30737
20738,22.0,16.0,1.0,5.0,2.0,30738
20739,21.0,18.0,1.0,1.0,3.0,30739
20740,36.0,33.0,-1.0,2.0,0.0,30740
20741,9.0,0.0,1.0,8.0,2.0,30741
20742,36.0,18.0,-1.0,16.0,1.0,30742
20743,36.0,34.0,1.0,1.0,0.0,30743
20744,21.0,7.0,-1.0,10.0,3.0,30744
20745,35.0,19.0,-1.0,2.0,13.0,30745
20746,29.0,1.0,-1.0,9.0,19.0,30746
20747,37.0,0.0,-1.0,24.0,13.0,30747
20748,28.0,16.0,-1.0,8.0,4.0,30748
20749,17.0,4.0,-1.0,8.0,6.0,30749
20750,30.0,26.0,-1.0,3.0,0.0,30750
20751,27.0,12.0,1.0,1.0,14.0,30751
20752,27.0,9.0,-1.0,8.0,10.0,30752
20753,37.0,23.0,1.0,5.0,9.0,30753
20754,31.0,13.0,-1.0,3.0,15.0,30754
20755,28.0,8.0,1.0,7.0,14.0,30755
20756,26.0,1.0,-1.0,5.0,20.0,30756
20757,26.0,13.0,1.0,7.0,6.0,30757
20758,27.0,3.0,1.0,6.0,18.0,30758
20759,18.0,4.0,1.0,2.0,11.0,30759
20760,109.0,72.0,1.0,24.0,13.0,30760
20761,53.0,41.0,1.0,1.0,11.0,30761
20762,33.0,2.0,1.0,13.0,17.0,30762
20763,23.0,13.0,1.0,3.0,7.0,30763
20764,38.0,36.0,-1.0,1.0,1.0,30764
20765,22.0,2.0,-1.0,0.0,20.0,30765
20766,30.0,23.0,-1.0,6.0,1.0,30766
20767,24.0,20.0,-1.0,3.0,2.0,30767
20768,26.0,10.0,-1.0,1.0,14.0,30768
20769,55.0,40.0,-1.0,9.0,6.0,30769
20770,49.0,29.0,1.0,9.0,12.0,30770
20771,32.0,2.0,-1.0,13.0,17.0,30771
20772,53.0,39.0,-1.0,12.0,1.0,30772
20773,27.0,15.0,1.0,10.0,3.0,30773
20774,35.0,30.0,-1.0,0.0,5.0,30774
20775,30.0,5.0,-1.0,8.0,16.0,30775
20776,33.0,9.0,1.0,4.0,21.0,30776
20777,30.0,10.0,1.0,14.0,6.0,30777
20778,26.0,18.0,-1.0,7.0,1.0,30778
20779,21.0,5.0,1.0,2.0,14.0,30779
20780,33.0,11.0,1.0,0.0,22.0,30780
20781,28.0,20.0,1.0,1.0,7.0,30781
20782,15.0,1.0,1.0,2.0,12.0,30782
20783,27.0,20.0,1.0,3.0,5.0,30783
20784,21.0,13.0,1.0,3.0,6.0,30784
20785,25.0,14.0,-1.0,1.0,11.0,30785
20786,33.0,20.0,-1.0,1.0,12.0,30786
20787,19.0,2.0,-1.0,9.0,8.0,30787
20788,104.0,28.0,-1.0,1.0,75.0,30788
20789,39.0,23.0,-1.0,7.0,8.0,30789
20790,27.0,7.0,1.0,2.0,18.0,30790
20791,40.0,36.0,-1.0,1.0,2.0,30791
20792,35.0,12.0,1.0,7.0,17.0,30792
20793,33.0,10.0,1.0,13.0,11.0,30793
20794,27.0,19.0,1.0,0.0,8.0,30794
20795,20.0,9.0,1.0,3.0,9.0,30795
20796,20.0,10.0,1.0,3.0,7.0,30796
20797,26.0,9.0,-1.0,9.0,7.0,30797
20798,26.0,3.0,1.0,6.0,18.0,30798
20799,24.0,13.0,1.0,2.0,8.0,30799
20800,36.0,29.0,-1.0,4.0,3.0,30800
20801,27.0,4.0,1.0,16.0,6.0,30801
20802,33.0,23.0,-1.0,3.0,6.0,30802
20803,52.0,49.0,1.0,0.0,3.0,30803
20804,29.0,15.0,1.0,11.0,4.0,30804
20805,37.0,25.0,-1.0,4.0,8.0,30805
20806,28.0,18.0,1.0,4.0,7.0,30806
20807,96.0,68.0,-1.0,25.0,3.0,30807
20808,41.0,12.0,1.0,0.0,28.0,30808
20809,21.0,5.0,1.0,1.0,16.0,30809
20810,36.0,15.0,-1.0,8.0,13.0,30810
20811,37.0,26.0,1.0,2.0,9.0,30811
20812,90.0,25.0,-1.0,16.0,49.0,30812
20813,75.0,69.0,-1.0,3.0,2.0,30813
20814,48.0,13.0,1.0,12.0,23.0,30814
20815,110.0,110.0,1.0,1.0,0.0,30815
20816,40.0,28.0,-1.0,9.0,3.0,30816
20817,21.0,1.0,-1.0,3.0,17.0,30817
20818,32.0,27.0,1.0,4.0,0.0,30818
